id,year,title,p_painted,painted
1214141,2019,++trip.space++,0.017,0
1214160,2020,Tar Stains + Bat Lungs,0.0293,0
1214926,2010,The Id Proxy,0.0091,0
1214934,2003,Enigma,0.0336,0
1214943,2006,The Milkman,0.1995,0
1215021,1992,Twinny Twin Twosome,0.7045,1
1215034,2002,Lawyer Luau,0.0889,0
1215238,2004,Demon of Temptation,0.3248,0
1215250,2021,H8,0.003,0
1215712,2004,Suburban Strangler,0.1159,0
1216595,2006,Wolfster Part 1: The Curse of the Emo-Vamp,0.6414,1
1217141,2022,Paroxysm: Fear,0.0201,0
1217207,2022,No Reason,0.0708,0
1217563,2022,Reverberance,0.9174,1
1217725,2020,Murder Girl. A True Story,0.0352,0
1218072,2017,VHS Roadkill,0.0175,0
1218305,2005,Farm Life's A Killer,0.2026,0
1218320,2014,The Crimson Thread,0.0054,0
1218435,2022,The Blue Drum,0.338,0
1218622,2019,Home,0.0269,0
1218707,2022,KillRoy Was Here,0.4621,0
1218787,2009,Our Lady of Chaos,0.0161,0
1218804,2019,Wild Hunt,0.977,1
1218884,2021,Ghost Light,0.0773,0
1218933,2022,Palaisipan,0.0262,0
1219062,2006,Model Kill 2: The Return,0.0063,0
1219297,2009,Sisters,0.1782,0
1219604,2009,Pierre in Peril,0.2196,0
1219654,2009,Prey,0.0284,0
1219663,2009,Model Kill 3: Deadly Fantasies,0.2975,0
1220286,2022,Contract,0.8761,1
1220823,2012,Unwanted,0.1364,0
1220973,1999,Realm of the Bizarre,0.2853,0
1220981,2004,The Golem,0.1369,0
1221020,2002,Pervula,0.294,0
1221032,2021,The Secret,0.0102,0
1221038,2006,The Terrible Old Tran,0.0454,0
1221167,2005,The Dawn is Your Enemy,0.5372,1
1221201,2010,The Duty Of Living,0.0573,0
1221217,2018,Pray For The Children,0.0233,0
1221602,2020,and God Remembered Babylon,0.0888,0
1221681,2009,Anatomische Studie van het Hart,0.029,0
1221976,2020,Devil's Forest,0.0071,0
1222602,1979,Roald Dahl’s Tales of the Unexpected: The Landlady,0.8335,1
1222609,1989,The Ray Bradbury Theater: A Sound of Thunder,0.1416,0
1222617,2014,The Monkey's Paw,0.0064,0
1222930,2020,Daughter's Heaven,0.0269,0
1222935,2021,the creek,0.0336,0
1223054,2011,Huhu Attack!,0.7629,1
1223121,1986,Lost Property,0.4874,0
1223291,1952,Frankenstein,0.215,0
1223357,1986,Mummy A Gore Gore,0.422,0
1223359,2008,Cokehead The Soda Slasher,0.094,0
1224049,2020,Fever Queen,0.279,0
1224170,2017,Prema Entha Madhuram Priyuraalu Antha Katinam,0.0157,0
1224289,2016,Let's Go Home,0.0068,0
1224315,2019,The DVD,0.0069,0
1224602,1972,Dear Joan: We're Going to Scare You to Death,0.0518,0
1224714,2001,The Call of Cthulhu,0.1673,0
1224965,2022,Diary of the MadMan,0.054,0
1225148,2018,Say,0.0392,0
1225369,1981,Dreamhouse,0.0738,0
1226087,2003,Hotel of Terror,0.0246,0
1226092,2014,Bits-n-Pieces,0.0407,0
1226120,2021,Jadi bikin?,0.0647,0
1226585,2018,Godzilla Resurrection,0.6345,1
1226806,2019,Teething,0.092,0
1226822,2022,Feel,0.0679,0
1227269,2019,Hobo Sewer Slaughter,0.1561,0
1227315,2022,The Amityville Cute Farting Cat,0.0328,0
1227460,2022,Attack of the Radioactive Zombies,0.745,1
1227471,2020,Sunfall,0.0169,0
1228244,1984,Nightmare City,0.0478,0
1228320,2010,Mary,0.0596,0
1228340,2021,Don't Look Back,0.0255,0
1228688,2019,The Flytipper,0.047,0
1228870,2017,The Ashes,0.0449,0
1228963,2022,Spellbound,0.8928,1
1229021,2022,Squeak and I'll Run to You,0.2392,0
1229325,2018,Nite Time Creatures,0.1612,0
1229768,2006,The Little Death,0.0763,0
1230860,2022,Re-Flesh,0.5526,1
1230908,2020,The Last Bean,0.0264,0
1230992,2022,The House,0.0427,0
1231393,2015,The House on Teddy Bear Lane,0.4213,0
1231417,2020,The Intrusion,0.5998,1
1231558,2015,Ermon County: Gateway of the Fallen,0.0161,0
1231764,2002,Stash,0.3845,0
1231910,2022,Lianne,0.0195,0
1232099,1993,The Big Sink,0.0086,0
1232265,2022,All You Are Going to Want to Do Is Get Back There,0.0182,0
1232443,2012,Folklore,0.0205,0
1232945,2012,Advocate,0.0029,0
1232955,2012,"Supernaturalz: Weird, Creepy & Random",0.0157,0
1233252,2020,The Seaning Dead,0.315,0
1233433,2016,Ouiji,0.0043,0
1233822,2006,Popsy,0.8879,1
1233915,2022,Kill Devil Hills,0.0566,0
1233964,2020,Reflection,0.0122,0
1234062,2014,Winter Chill,0.004,0
1234064,2025,The Sins Beneath,0.4724,0
1234069,2022,Flame,0.0061,0
1234070,2022,Into Death,0.0412,0
1234277,2022,The Passenger,0.0089,0
1234320,2022,Dead Skin,0.9077,1
1234364,2021,Ransom,0.0241,0
1234369,2021,Dinner Party,0.1717,0
1234386,2020,The Neighbor,0.075,0
1234395,2020,Tethered,0.1729,0
1234448,2022,The Gaze,0.0187,0
1234559,2021,Earth Has Fallen,0.0108,0
1234762,2022,Everbliss Inn,0.158,0
1234820,2016,Veggie Killers: Green Hell,0.0215,0
1234882,2015,Drag Hell: Zombies Meat Lovers,0.734,1
1234935,2007,Umbilical Jim,0.9898,1
1234938,2022,Talisman,0.8088,1
1235370,2019,Trespassers,0.006,0
1235435,2022,Warren's Rhapsody,0.2214,0
1235558,2022,Ising,0.0775,0
1235568,2022,Silo,0.0208,0
1235576,2021,Follow Me,0.0319,0
1236249,2005,Dead Guys 2: Blind Date,0.0317,0
1236485,2022,Silent Hills,0.0585,0
1236920,2022,Blood Fear,0.1922,0
1237327,2003,Down,0.0389,0
1237406,2005,The Playhouse,0.0805,0
1237549,2021,Darkness Binds,0.0422,0
1237962,1976,Suffer Little Children…,0.046,0
1238098,2017,The Music of Erich Zann,0.2552,0
1238658,2022,Feeding On The Living,0.0227,0
1238814,2022,All My Friends Are Dead,0.0596,0
1239093,2007,Evangeleo,0.0048,0
1239188,2021,Remote Viewing,0.0818,0
1239491,2014,Sinema,0.0407,0
1239602,1990,"Bernisa, jača od smrti",0.0804,0
1239610,2022,The Monkey's Paw,0.0244,0
1239670,2014,They Stole the Pope's Blood!,0.4436,0
1239683,2018,Cry Baby Blue,0.0396,0
1239815,1996,The Hunt,0.0623,0
1239816,2022,Hollow,0.1127,0
1239817,2018,W.A.V.E.'s Triple Feature,0.0412,0
1239854,2019,Welcome to the Neighborhood,0.4747,0
1240141,2006,Going Off,0.0825,0
1240267,2013,Home For Infinite Losers,0.0209,0
1240655,2022,Infection,0.3135,0
1240711,2018,The Crone,0.0092,0
1241091,2022,Bliss,0.3069,0
1241195,2022,Possession,0.0096,0
1241263,2017,Podèt,0.0071,0
1241902,2022,The Old Man in the Rocking Chair,0.3775,0
1241989,2003,The Thirteenth Clone,0.0277,0
1242561,1995,The Love Object,0.3351,0
1242562,1993,Stalked!,0.004,0
1242691,2022,Sewn with Scarlet Strings,0.4833,0
1242879,2022,Blood Sick Psychosis,0.9511,1
1242914,2020,The Karening,0.1264,0
1243100,2022,Paleface,0.0136,0
1243103,2020,The Forgotten,0.1214,0
1243154,2021,Hands Off,0.4684,0
1243389,2022,Camp Fez,0.892,1
1243685,2017,The Welcoming,0.3059,0
1243775,2021,New Age Natural Selection,0.647,1
1243805,1999,The Devil Ant,0.2926,0
1243853,2022,Down the Chimney with a Shotgun,0.1026,0
1243953,2018,Howl of the Werewolf,0.1793,0
1243988,2022,Magnum Opus,0.0709,0
1244017,2020,Bug,0.0033,0
1244101,2022,Flesh Eaters,0.8896,1
1244781,2020,Red Sky at Night,0.0911,0
1244966,2010,Clown Demented,0.3832,0
1245168,2007,The Bread,0.0071,0
1245191,2012,Ashcan Copies,0.0838,0
1245335,2019,The Agonizer,0.262,0
1245526,2021,Smell No Evil,0.2501,0
1245682,2021,"Teaching Jake about the Camcorder, Jan '97",0.0103,0
1245802,2016,The Bunker,0.0213,0
1246036,2011,The Murderous Rampage Of Malachi Stitch,0.3324,0
1246269,2001,E-Mail-Zombies des Grauens - Der Horrorvirus aus dem Internet,0.0057,0
1246382,2022,The SMILE Tapes,0.0149,0
1246403,2022,One of us,0.036,0
1246416,2022,Vita Carnis - Living Meat Documentary,0.3716,0
1246498,2021,The House,0.037,0
1246526,2021,The House 2: The Awakening,0.0376,0
1246556,2021,Me Vs. Me 3,0.0128,0
1246610,2007,Black Memento,0.1804,0
1246659,2011,Portraits of Death,0.0015,0
1246699,2013,Point of Interest,0.9372,1
1246899,2020,Filth,0.0326,0
1246975,2022,The Tell-Tale Heart,0.7185,1
1247153,2011,T is for Tranny,0.1604,0
1247172,2013,T is for Tranny,0.0217,0
1247276,2021,The Torture Memos,0.2457,0
1247436,2010,The Uninvited,0.3666,0
1247705,2021,Two Chairs,0.2054,0
1247733,2019,The Gallybagger,0.2372,0
1247738,2019,If I Were A Bird,0.4317,0
1247846,2003,The First Episode,0.0212,0
1247857,2009,Nightmare Island: The Legend of Hookface,0.9089,1
1248049,2020,Touch Tone,0.0915,0
1248262,2010,She Feast,0.0422,0
1248294,2022,Beyond The Lens,0.0004,0
1248339,2008,Survival,0.0429,0
1248492,2020,One For The Road,0.9146,1
1248567,2011,Black Rose,0.3549,0
1249026,2015,Synthwave Horror: Dr. Jekyll and Mr. Hyde,0.3908,0
1249125,1970,"Scream, Evelyn, Scream!",0.1573,0
1249240,2003,The American Bickman Burger,0.3522,0
1249771,2017,The Pumpkin Man vs. Kreepy the Clown,0.1589,0
1249773,2016,The Pumpkin Man 2: Ryan's Nightmare,0.2438,0
1249777,2018,The Pumpkin Man Returns,0.5029,1
1249935,2020,The Final Maniac,0.1448,0
1250162,2020,No Screens,0.0082,0
1250658,2022,Read Through,0.0226,0
1250689,2011,Nightmare Island 2: Hookface's Revenge,0.4973,0
1250691,2022,Abi's Monster,0.1035,0
1250694,2012,Nightmare Island 3: Rise of the Blood Queen,0.781,1
1250695,2017,Zomburbia,0.9242,1
1250806,2022,Cupcake,0.8171,1
1251239,2021,Run!,0.182,0
1251248,2020,Beast of Prey,0.06,0
1251427,1996,The Garden,0.1099,0
1251558,2021,Every Night I See Them,0.0154,0
1251946,2022,The Tower,0.014,0
1251993,2022,Ngboroh,0.0279,0
1252239,2022,Doors,0.0216,0
1252279,2020,Attic,0.0395,0
1252361,2022,Yep,0.0171,0
1252675,2015,Torture Fetish,0.0394,0
1253284,2010,Zombie Beach,0.0317,0
1253334,2022,Noman,0.2417,0
1253367,2001,The starving dead,0.0246,0
1253393,2022,Toast,0.1188,0
1253488,2022,Mine,0.0191,0
1253492,2022,Disfigurement,0.0175,0
1253575,2001,Creepy Tales,0.0048,0
1253606,2022,The Cadaver,0.0984,0
1253616,2022,The Man with the Hat,0.1316,0
1253619,2022,Scare Monster,0.03,0
1253624,2022,The Price of Art,0.0359,0
1253635,2019,Grandfather,0.017,0
1253654,2022,An Ordinary Day,0.0063,0
1253740,2016,Severed Body Parts: The Cannibal Murders,0.5438,1
1253918,1959,The Face of the Phantom,0.0637,0
1253925,1996,Vomitose,0.2624,0
1253929,2001,Grip,0.0065,0
1254195,2010,T. Rex In The Atrium,0.0116,0
1254204,2020,Public Domain,0.0007,0
1254225,2019,Seagrass,0.0583,0
1254933,2022,Maya,0.0155,0
1255394,2018,Ceremony of Innocence,0.909,1
1255413,2002,Liars,0.3646,0
1255486,2022,Moshpit,0.3519,0
1255549,2006,The Descendent,0.0261,0
1255562,2019,The Change,0.0583,0
1255659,2005,Husk,0.0888,0
1255731,2005,We All Fall Down,0.0102,0
1255939,2022,3:33 A.M.,0.1378,0
1256214,2022,Observer,0.461,0
1256424,2015,After the Wolf,0.0708,0
1256600,1990,Club Dead Presents: The Dead Files,0.0456,0
1256679,2022,Highway to Hell,0.2089,0
1256695,2021,The Gazelle,0.2888,0
1257204,2017,Mary Magdalene,0.2483,0
1257254,2022,Number One Fan,0.0059,0
1257641,2017,Morbus Opus,0.0149,0
1257670,2024,Hexham Heads,0.1287,0
1257866,2021,Mimic,0.0188,0
1258081,2001,Tomorrow's Bacon,0.4317,0
1258309,2017,Throat Scorpion,0.9434,1
1258328,2017,Pay to Play,0.1183,0
1258604,2021,Bigfoot In Kentucky,0.1098,0
1258785,2022,Jack Shit,0.3265,0
1258930,2020,The Raven,0.2843,0
1258973,2013,Stitch: The Weymouth Woods Killer,0.7872,1
1259004,2014,Bloodmare,0.2534,0
1259038,2022,Miss Raven,0.0975,0
1259059,2015,Once Upon a Deadtime Story,0.3376,0
1259270,2021,Necro Lesbians,0.0269,0
1259421,2022,Snaggletooth,0.0263,0
1259527,2021,Leper Party,0.9246,1
1259560,2021,Party Levitation,0.6689,1
1259681,2022,Unreel,0.0185,0
1259684,2021,Overdose,0.787,1
1259729,2021,Hymns from the Abyss,0.298,0
1259734,2020,The Nightmare,0.0949,0
1259895,1998,Psychotic Bimbo,0.1816,0
1260158,2002,Liars II: Fit To Kill,0.0015,0
1260423,2011,No Through Road II,0.0082,0
1260672,2021,NAKNE BEN,0.5517,1
1260732,2009,My Wife Is a Vampire,0.9139,1
1260835,1997,777,0.0074,0
1261259,2022,The 6 Relics of Helena Mason,0.1097,0
1261260,2004,Blood Relative,0.0227,0
1261577,1998,James O'Barr's THE CROW,0.0887,0
1261992,2021,MARA,0.004,0
1262376,2022,Anna(stasia),0.0307,0
1262681,1999,Twisted Weekend 2: Coed Slaughter,0.0971,0
1262700,1990,Twisted Weekend: Pledges Must Die,0.0751,0
1262718,2003,Twisted Weekend III: Slacker Holocaust,0.0811,0
1263115,2005,The Corpse Spirit Is Pressing,0.0509,0
1263613,1983,The Day the Shopping Carts Came to Life,0.0099,0
1263625,2022,Dial,0.0235,0
1263634,2022,Don't Trust the Doll,0.2124,0
1263707,2020,Family Home Evening,0.0434,0
1263723,2000,Scratch,0.0753,0
1263832,2016,The Abandoned Zoo,0.0017,0
1264452,1969,Hot Kiss,0.0661,0
1264725,2022,Fracture,0.05,0
1264889,2013,Death Dummy,0.1519,0
1264904,2007,Dead End Drive,0.2354,0
1264910,2016,Dream Reapers,0.9776,1
1264950,2013,Just Sign It,0.0065,0
1264955,2007,Cold Blood,0.0058,0
1265218,1985,Easter Bunny From Hell!,0.1866,0
1265538,1963,Dracula,0.0832,0
1265549,2011,7:45 of the Dead,0.23,0
1265558,2019,Zom-B-Gone,0.2275,0
1265572,1995,Neck Up,0.2484,0
1265593,2022,Snuff Queen,0.0006,0
1265633,2004,Curse of the Wolf,0.7628,1
1265637,1967,The Strange Fetishes,0.4909,0
1265649,2015,Spandana,0.0035,0
1265651,2022,Algo en la camara,0.0129,0
1265679,1999,Prime Time,0.0463,0
1265866,1957,The Night the Banshee Cried,0.7934,1
1265920,1953,The Monster,0.3479,0
1265942,1952,A Ghost for Sale,0.0164,0
1266032,2022,The Hangman,0.1407,0
1266167,2021,Monster from British Hell,0.1519,0
1266537,2022,The Stepping Stones,0.0289,0
1266635,2022,Goose Spit,0.1128,0
1266886,1953,Gilbert Harding Speaking of Murder,0.7331,1
1266969,1968,Green Hell From The Void,0.8044,1
1266976,1950,The Strange Case of Dr. Jekyll and Mr. Hyde,0.0566,0
1267038,1965,Dracula Meets the Wolf Man,0.1909,0
1267054,1962,The Heritage,0.0108,0
1267056,1969,Inspector Clutz Saves the Day,0.4135,0
1267071,1967,Attack of the Brain Demon,0.5205,1
1267219,2020,Easter Bunny Bloodbath 2: No More Tears,0.2974,0
1267252,2007,GoreGoyles 2: Back To The Flesh,0.3051,0
1267260,2012,Raid of the Vomit-Blood Fiends,0.2726,0
1267318,2018,Sawman,0.2138,0
1267407,2008,Feast for the Beast,0.4437,0
1267527,2019,Easter Massacre,0.0086,0
1267975,1979,Time of the Eagle,0.3036,0
1268037,2017,The Summoner,0.1337,0
1268079,2022,A Ghost Story for Christmas: Count Magnus,0.0822,0
1268424,2022,Exposure,0.0032,0
1268478,1969,The Dream of Hamish Mose,0.8641,1
1269050,2017,Solitude,0.1553,0
1269125,2019,Full Moon,0.2821,0
1269161,2022,A Love Story,0.0013,0
1269475,2002,Schoolgirl Sacrifice,0.0036,0
1269479,2000,Crimson Kisses,0.1213,0
1269485,2001,Crimson Desires,0.2388,0
1269520,1999,Spankenstein,0.0718,0
1269643,1972,Monsters and Magic,0.2475,0
1269647,1961,The Tell-Tale Heart,0.2052,0
1269655,2010,The Tell Tale Heart,0.503,1
1269734,2019,Wendy: Endgame,0.7442,1
1270315,2001,Freezer Burn,0.0366,0
1271268,2021,Penumbra,0.0103,0
1271456,2022,Unveiled,0.7362,1
1271685,2015,Revenge of the Animals,0.0607,0
1272407,2022,Killer sprite mega movie.,0.2444,0
1272611,2020,Apparitional,0.0145,0
1272727,2022,Pete & Re-Pete,0.0701,0
1273189,2017,Every Dream is a Child with Teeth,0.0415,0
1273190,2021,Maybelles Curse,0.0074,0
1273310,1968,Journey Into Darkness,0.5108,1
1274930,2022,Libra,0.0373,0
1275319,2020,See For Yourself,0.0099,0
1275385,2022,Hysteria,0.087,0
1275466,2012,Roid Rage: The Christmas Special,0.0187,0
1275526,2020,Trilogy of Trash,0.0461,0
1275527,2013,The Ascent,0.0016,0
1275530,2002,Jeepers Reaper,0.0093,0
1275531,1999,Real Detective Stories,0.035,0
1275557,2022,Water Babies,0.1652,0
1275890,2022,The Lost Golfer,0.0089,0
1275930,2005,Slavez of Horror Land,0.1037,0
1276177,1957,Nightmare,0.1929,0
1276390,2018,The Test,0.1933,0
1276468,1967,The Quatermass Experiment,0.0189,0
1276547,2015,Sanctimony,0.1738,0
1276634,1964,I Have Been Here Before,0.1359,0
1276666,2021,Allerseelen,0.0019,0
1276743,2015,The Actor,0.0576,0
1277013,1971,Journey to Murder,0.0681,0
1277131,2022,Lukewarm,0.0196,0
1277427,2022,Glomer,0.0074,0
1277459,1970,Blood Creature from Beyond the Grave,0.7441,1
1277514,2022,The Kaleighs,0.0237,0
1277775,2018,Sasquatch 1: It Begins; the Curse of the Were-squatch,0.9486,1
1277836,2022,Alone,0.0022,0
1278109,2018,The Pitstriker,0.255,0
1278128,2015,The Unborn,0.0053,0
1278739,2006,Shadow Falls,0.4787,0
1278924,1991,The Great Satan At Large (666israel),0.1815,0
1278930,2019,Corpus Peccati,0.0479,0
1279504,2010,Gypsy Vampire: The Final Bloodlust,0.1823,0
1279755,1998,Creep,0.0229,0
1279932,2005,Half Price $ale,0.0083,0
1280056,2020,The Lost End,0.3,0
1280434,2013,Keep me safe,0.0029,0
1280745,1972,One Minute Before Death,0.0927,0
1280823,2022,Something's Wrong With Rose: Making Smile,0.0175,0
1280889,2014,Hollow,0.0209,0
1280921,2020,The Beneath,0.0077,0
1281141,2022,Residual,0.5323,1
1281392,2006,Two Seconds Too Late,0.0922,0
1281640,2022,Plantasma,0.6492,1
1281915,2021,Those Fingers,0.0433,0
1282184,2009,Tales From the Pussy Pound,0.0739,0
1282333,2021,An Occasion of Sin,0.0358,0
1282503,2019,The Cold Open,0.1647,0
1282649,1997,Voodoo Massacre,0.0274,0
1282700,2022,Pay the Tithe,0.0475,0
1282761,1999,Out Of Order,0.1968,0
1283399,2018,Dead Line,0.0326,0
1283430,2020,The Thing in the Tub,0.2134,0
1283434,2021,The Uncredited,0.0728,0
1283494,2022,It Only Spreads,0.0233,0
1283728,2015,Demon Gate,0.132,0
1283791,2022,Fever Dream,0.1229,0
1284281,2010,Absence of Mind,0.2797,0
1284306,2014,Bobo's Wake,0.0482,0
1284321,1969,The Little Black Bag,0.0521,0
1284327,2018,Godless,0.0137,0
1284476,1989,Nun Shall Live,0.0636,0
1284702,2022,Collector,0.0119,0
1284895,2006,The New Life,0.007,0
1284934,2013,Sunday Drive,0.0225,0
1284940,2022,Lurker,0.0673,0
1284951,2022,Tales from Pandora's Box: The Untold Tales,0.238,0
1284957,2013,Tape,0.0049,0
1285111,2008,Vault,0.0418,0
1285114,2008,Hold Your Fire,0.0526,0
1285118,2021,Infernal Gluttony 2,0.0368,0
1285132,2022,Imaginary Terry,0.0279,0
1285302,1965,Time in Advance,0.02,0
1285863,2008,Fatal Legend,0.017,0
1286181,2021,Nyctophobia,0.0251,0
1286454,2022,Project Thorn,0.0016,0
1286498,1974,Sister Midnight,0.9023,1
1287025,1969,The Last Lonely Man,0.058,0
1287090,1970,Monkey on Their Backs,0.0617,0
1287099,2001,Spook House Ride,0.1457,0
1287436,2019,Horror Hot Tub,0.0447,0
1287439,2016,WIH Massive Blood Drive PSA 2016,0.4027,0
1287465,2020,Octagon,0.242,0
1287475,2022,Ravage Nation,0.0505,0
1287482,2016,Fire Worms,0.1352,0
1287801,2009,Apparition,0.0204,0
1287922,2022,Imajuik,0.0821,0
1288613,2013,Zombies of Carnage,0.4604,0
1288717,2019,Kobudai,0.2898,0
1289127,2022,Mended,0.0108,0
1289234,2020,Jack,0.0152,0
1289243,2022,Ode to All Cats,0.0742,0
1289513,2022,Applewood,0.3413,0
1289639,2000,Hannibal: The World's Most Notorious Serial Killer Captured on Film,0.2244,0
1289680,2013,Horsey,0.0459,0
1289721,2022,Albularyo,0.0075,0
1289826,2013,Mini-Golf Massacre,0.2126,0
1289980,2022,Together Forever,0.1446,0
1289987,2021,Together Forever,0.0183,0
1290214,1965,Fantastic Features - Season Preview,0.4622,0
1290272,2011,Late: Zombie Etiquette,0.0568,0
1290294,2012,Zombie Etiquette X,0.016,0
1290618,2005,After The End,0.0102,0
1291195,2013,Dracula's Orgy of the Damned,0.4025,0
1291697,2015,Deadly Gamble,0.0783,0
1291718,1986,The Horror and Mystery of the Succubus,0.9577,1
1291776,2017,The Listing,0.0603,0
1292185,1997,The Chase,0.008,0
1292204,2020,Sleep Well,0.4979,0
1292212,2021,Convalescent,0.038,0
1292220,2022,Lovesick,0.0574,0
1292246,2018,Boss Battle,0.053,0
1292264,2021,Nightmare Delivered,0.038,0
1292267,2018,House Hardy Halloween,0.5911,1
1292291,2001,Vamperotica: Flesh and Blood,0.048,0
1292518,2016,Far Off,0.1352,0
1292524,2022,Onorios,0.0567,0
1292665,2015,It Thirsts for Blood,0.1938,0
1292714,2017,Subhumane,0.6795,1
1292723,2021,Asterion,0.0057,0
1292727,2021,Hell Sings for the Damned,0.4701,0
1292807,2021,Refresh,0.9168,1
1293005,1998,The Terrorists,0.0241,0
1293126,2020,Killer Clowns,0.4645,0
1293295,2019,THE END OF THE DOCTOR'S REPORT,0.0344,0
1293317,1974,Creature,0.8468,1
1293320,2011,Into the Depths,0.0042,0
1293377,2011,Attack Of The Alien Jelly Monsters From The Depths Of Uranus,0.1035,0
1293393,2017,"Real Monsters, Creatures, Ghosts and Demons from Hell",0.5816,1
1293395,2015,"Alien Creatures from Beyond: Monsters, Ghosts and Vampires",0.0465,0
1293560,2016,"Real Monsters Vol. 2: Werewolves, Demons, Vampires and Sea Creatures",0.2506,0
1293589,1976,Sinister Flesh,0.7414,1
1293689,1966,The Mummy,0.0068,0
1293715,1960,Witches Brew,0.0757,0
1293722,1974,Dolly Mixture,0.3926,0
1293977,1972,The Open Window,0.1414,0
1294301,2022,Harmony Falls,0.7042,1
1294506,2005,A Taste of Fear: Return of the Cleveland Torso Killer,0.0082,0
1294785,2007,Making of Saw III,0.1418,0
1294916,2022,Rings (VF),0.0713,0
1295149,1976,Red,0.2291,0
1296798,2022,In The Woods,0.007,0
1296949,2019,I Eat Your Skin,0.0411,0
1297133,2024,CANVAS,0.0892,0
1297344,2008,Nocturnos,0.0298,0
1297422,1969,Vampire’s Lust,0.0627,0
1297468,2022,The Heritage,0.0539,0
1297859,1987,All Hallows Eve,0.0191,0
1298145,2021,Acting,0.2523,0
1298622,2016,Mannequins,0.0074,0
1298781,1989,The Boy's Night Out,0.9907,1
1298810,2022,The Whistleblower,0.0596,0
1300172,1980,The Passion of Dracula,0.5736,1
1300565,2010,The Horror of the Lady of the Lake,0.9526,1
1301472,2022,Devil's Void,0.1161,0
1302254,2016,Ginger,0.0872,0
1302314,2021,Clements,0.0181,0
1302465,1978,The Koozebanian,0.2371,0
1302468,1978,Self Portrait in Brains,0.5106,1
1302656,2016,Zombie Kid,0.0072,0
1303300,2014,Amerikan Violence,0.0723,0
1303531,2021,Master Bassist,0.8021,1
1303705,2005,Incident at Blood Gorge,0.0324,0
1303766,2022,Imposter Syndrome,0.0158,0
1304144,2015,Fear Files,0.063,0
1304298,2015,Inhumane,0.0935,0
1304314,2009,Serial: Amoral Uprising,0.037,0
1304470,2021,Snuff Video,0.7726,1
1304718,1966,The Deadly Mantis,0.9428,1
1304726,1975,Vampire of Woodroffe High School,0.121,0
1305124,2020,When the Ticking Stops,0.0411,0
1305129,2022,Voicemail,0.0513,0
1305225,2022,VHSSSS,0.8143,1
1305500,1968,Uncle Silas,0.106,0
1305510,1968,Frankenstein,0.0728,0
